ID,x0,x1
409,9.0,40.0
410,10.0,0.0
411,10.0,1.0
412,10.0,2.0
413,10.0,3.0
414,10.0,4.0
415,10.0,5.0
416,10.0,6.0
417,10.0,7.0
418,10.0,8.0
419,10.0,9.0
420,10.0,10.0
421,10.0,11.0
422,10.0,12.0
423,10.0,13.0
424,10.0,14.0
425,10.0,15.0
426,10.0,16.0
427,10.0,17.0
428,10.0,18.0
429,10.0,19.0
430,10.0,20.0
431,10.0,21.0
432,10.0,22.0
433,10.0,23.0
434,10.0,24.0
435,10.0,25.0
436,10.0,26.0
437,10.0,27.0
438,10.0,28.0
439,10.0,29.0
440,10.0,30.0
441,10.0,31.0
442,10.0,32.0
443,10.0,33.0
444,10.0,34.0
445,10.0,35.0
446,10.0,36.0
447,10.0,37.0
448,10.0,38.0
449,10.0,39.0
450,10.0,40.0
451,11.0,0.0
452,11.0,1.0
453,11.0,2.0
454,11.0,3.0
455,11.0,4.0
456,11.0,5.0
457,11.0,6.0
458,11.0,7.0
459,11.0,8.0
460,11.0,9.0
461,11.0,10.0
462,11.0,11.0
463,11.0,12.0
464,11.0,13.0
465,11.0,14.0
466,11.0,15.0
467,11.0,16.0
468,11.0,17.0
469,11.0,18.0
470,11.0,19.0
471,11.0,20.0
472,11.0,21.0
473,11.0,22.0
474,11.0,23.0
475,11.0,24.0
476,11.0,25.0
477,11.0,26.0
478,11.0,27.0
479,11.0,28.0
480,11.0,29.0
481,11.0,30.0
482,11.0,31.0
483,11.0,32.0
484,11.0,33.0
485,11.0,34.0
486,11.0,35.0
487,11.0,36.0
488,11.0,37.0
489,11.0,38.0
490,11.0,39.0
491,11.0,40.0
492,12.0,0.0
493,12.0,1.0
494,12.0,2.0
495,12.0,3.0
496,12.0,4.0
497,12.0,5.0
498,12.0,6.0
499,12.0,7.0
500,12.0,8.0
501,12.0,9.0
502,12.0,10.0
503,12.0,11.0
504,12.0,12.0
505,12.0,13.0
506,12.0,14.0
507,12.0,15.0
508,12.0,16.0
509,12.0,17.0
510,12.0,18.0
511,12.0,19.0
512,12.0,20.0
513,12.0,21.0
514,12.0,22.0
515,12.0,23.0
516,12.0,24.0
517,12.0,25.0
518,12.0,26.0
519,12.0,27.0
520,12.0,28.0
521,12.0,29.0
522,12.0,30.0
523,12.0,31.0
524,12.0,32.0
525,12.0,33.0
526,12.0,34.0
527,12.0,35.0
528,12.0,36.0
529,12.0,37.0
530,12.0,38.0
531,12.0,39.0
532,12.0,40.0
533,13.0,0.0
534,13.0,1.0
535,13.0,2.0
536,13.0,3.0
537,13.0,4.0
538,13.0,5.0
539,13.0,6.0
540,13.0,7.0
541,13.0,8.0
542,13.0,9.0
543,13.0,10.0
544,13.0,11.0
545,13.0,12.0
546,13.0,13.0
547,13.0,14.0
548,13.0,15.0
549,13.0,16.0
550,13.0,17.0
551,13.0,18.0
552,13.0,19.0
553,13.0,20.0
554,13.0,21.0
555,13.0,22.0
556,13.0,23.0
557,13.0,24.0
558,13.0,25.0
559,13.0,26.0
560,13.0,27.0
561,13.0,28.0
562,13.0,29.0
563,13.0,30.0
564,13.0,31.0
565,13.0,32.0
566,13.0,33.0
567,13.0,34.0
568,13.0,35.0
569,13.0,36.0
570,13.0,37.0
571,13.0,38.0
572,13.0,39.0
573,13.0,40.0
574,14.0,0.0
575,14.0,1.0
576,14.0,2.0
577,14.0,3.0
578,14.0,4.0
579,14.0,5.0
580,14.0,6.0
581,14.0,7.0
582,14.0,8.0
583,14.0,9.0
584,14.0,10.0
585,14.0,11.0
586,14.0,12.0
587,14.0,13.0
588,14.0,14.0
589,14.0,15.0
590,14.0,16.0
591,14.0,17.0
592,14.0,18.0
593,14.0,19.0
594,14.0,20.0
595,14.0,21.0
596,14.0,22.0
597,14.0,23.0
598,14.0,24.0
599,14.0,25.0
600,14.0,26.0
601,14.0,27.0
602,14.0,28.0
603,14.0,29.0
604,14.0,30.0
605,14.0,31.0
606,14.0,32.0
607,14.0,33.0
608,14.0,34.0
609,14.0,35.0
610,14.0,36.0
611,14.0,37.0
612,14.0,38.0
613,14.0,39.0
614,14.0,40.0
615,15.0,0.0
616,15.0,1.0
617,15.0,2.0
618,15.0,3.0
619,15.0,4.0
620,15.0,5.0
621,15.0,6.0
622,15.0,7.0
623,15.0,8.0
624,15.0,9.0
625,15.0,10.0
626,15.0,11.0
627,15.0,12.0
628,15.0,13.0
629,15.0,14.0
630,15.0,15.0
631,15.0,16.0
632,15.0,17.0
633,15.0,18.0
634,15.0,19.0
635,15.0,20.0
636,15.0,21.0
637,15.0,22.0
638,15.0,23.0
639,15.0,24.0
640,15.0,25.0
641,15.0,26.0
642,15.0,27.0
643,15.0,28.0
644,15.0,29.0
645,15.0,30.0
646,15.0,31.0
647,15.0,32.0
648,15.0,33.0
649,15.0,34.0
650,15.0,35.0
651,15.0,36.0
652,15.0,37.0
653,15.0,38.0
654,15.0,39.0
655,15.0,40.0
656,16.0,0.0
657,16.0,1.0
658,16.0,2.0
659,16.0,3.0
660,16.0,4.0
661,16.0,5.0
662,16.0,6.0
663,16.0,7.0
664,16.0,8.0
665,16.0,9.0
666,16.0,10.0
667,16.0,11.0
668,16.0,12.0
669,16.0,13.0
670,16.0,14.0
671,16.0,15.0
672,16.0,16.0
673,16.0,17.0
674,16.0,18.0
675,16.0,19.0
676,16.0,20.0
677,16.0,21.0
678,16.0,22.0
679,16.0,23.0
680,16.0,24.0
681,16.0,25.0
682,16.0,26.0
683,16.0,27.0
684,16.0,28.0
685,16.0,29.0
686,16.0,30.0
687,16.0,31.0
688,16.0,32.0
689,16.0,33.0
690,16.0,34.0
691,16.0,35.0
692,16.0,36.0
693,16.0,37.0
694,16.0,38.0
695,16.0,39.0
696,16.0,40.0
697,17.0,0.0
698,17.0,1.0
699,17.0,2.0
700,17.0,3.0
701,17.0,4.0
702,17.0,5.0
703,17.0,6.0
704,17.0,7.0
705,17.0,8.0
706,17.0,9.0
707,17.0,10.0
708,17.0,11.0
709,17.0,12.0
710,17.0,13.0
711,17.0,14.0
712,17.0,15.0
713,17.0,16.0
714,17.0,17.0
715,17.0,18.0
716,17.0,19.0
717,17.0,20.0
718,17.0,21.0
719,17.0,22.0
720,17.0,23.0
721,17.0,24.0
722,17.0,25.0
723,17.0,26.0
724,17.0,27.0
725,17.0,28.0
726,17.0,29.0
727,17.0,30.0
728,17.0,31.0
729,17.0,32.0
730,17.0,33.0
731,17.0,34.0
732,17.0,35.0
733,17.0,36.0
734,17.0,37.0
735,17.0,38.0
736,17.0,39.0
737,17.0,40.0
738,18.0,0.0
739,18.0,1.0
740,18.0,2.0
741,18.0,3.0
742,18.0,4.0
743,18.0,5.0
744,18.0,6.0
745,18.0,7.0
746,18.0,8.0
747,18.0,9.0
748,18.0,10.0
749,18.0,11.0
750,18.0,12.0
751,18.0,13.0
752,18.0,14.0
753,18.0,15.0
754,18.0,16.0
755,18.0,17.0
756,18.0,18.0
757,18.0,19.0
758,18.0,20.0
759,18.0,21.0
760,18.0,22.0
761,18.0,23.0
762,18.0,24.0
763,18.0,25.0
764,18.0,26.0
765,18.0,27.0
766,18.0,28.0
767,18.0,29.0
768,18.0,30.0
769,18.0,31.0
770,18.0,32.0
771,18.0,33.0
772,18.0,34.0
773,18.0,35.0
774,18.0,36.0
775,18.0,37.0
776,18.0,38.0
777,18.0,39.0
778,18.0,40.0
779,19.0,0.0
780,19.0,1.0
781,19.0,2.0
782,19.0,3.0
783,19.0,4.0
784,19.0,5.0
785,19.0,6.0
786,19.0,7.0
787,19.0,8.0
788,19.0,9.0
789,19.0,10.0
790,19.0,11.0
791,19.0,12.0
792,19.0,13.0
793,19.0,14.0
794,19.0,15.0
795,19.0,16.0
796,19.0,17.0
797,19.0,18.0
798,19.0,19.0
799,19.0,20.0
800,19.0,21.0
801,19.0,22.0
802,19.0,23.0
803,19.0,24.0
804,19.0,25.0
805,19.0,26.0
806,19.0,27.0
807,19.0,28.0
808,19.0,29.0
809,19.0,30.0
810,19.0,31.0
811,19.0,32.0
812,19.0,33.0
813,19.0,34.0
814,19.0,35.0
815,19.0,36.0
816,19.0,37.0
817,19.0,38.0
818,19.0,39.0
819,19.0,40.0
820,20.0,0.0
821,20.0,1.0
822,20.0,2.0
823,20.0,3.0
824,20.0,4.0
825,20.0,5.0
826,20.0,6.0
827,20.0,7.0
828,20.0,8.0
829,20.0,9.0
830,20.0,10.0
831,20.0,11.0
832,20.0,12.0
833,20.0,13.0
834,20.0,14.0
835,20.0,15.0
836,20.0,16.0
837,20.0,17.0
838,20.0,18.0
839,20.0,19.0
840,20.0,20.0
841,20.0,21.0
842,20.0,22.0
843,20.0,23.0
844,20.0,24.0
845,20.0,25.0
846,20.0,26.0
847,20.0,27.0
848,20.0,28.0
849,20.0,29.0
850,20.0,30.0
851,20.0,31.0
852,20.0,32.0
853,20.0,33.0
854,20.0,34.0
855,20.0,35.0
856,20.0,36.0
857,20.0,37.0
858,20.0,38.0
859,20.0,39.0
860,20.0,40.0
861,21.0,0.0
862,21.0,1.0
863,21.0,2.0
864,21.0,3.0
865,21.0,4.0
866,21.0,5.0
867,21.0,6.0
868,21.0,7.0
869,21.0,8.0
870,21.0,9.0
871,21.0,10.0
872,21.0,11.0
873,21.0,12.0
874,21.0,13.0
875,21.0,14.0
876,21.0,15.0
877,21.0,16.0
878,21.0,17.0
879,21.0,18.0
880,21.0,19.0
881,21.0,20.0
882,21.0,21.0
883,21.0,22.0
884,21.0,23.0
885,21.0,24.0
886,21.0,25.0
887,21.0,26.0
888,21.0,27.0
889,21.0,28.0
890,21.0,29.0
891,21.0,30.0
892,21.0,31.0
893,21.0,32.0
894,21.0,33.0
895,21.0,34.0
896,21.0,35.0
897,21.0,36.0
898,21.0,37.0
899,21.0,38.0
900,21.0,39.0
901,21.0,40.0
902,22.0,0.0
903,22.0,1.0
904,22.0,2.0
905,22.0,3.0
906,22.0,4.0
907,22.0,5.0
908,22.0,6.0
909,22.0,7.0
910,22.0,8.0
911,22.0,9.0
912,22.0,10.0
913,22.0,11.0
914,22.0,12.0
915,22.0,13.0
916,22.0,14.0
917,22.0,15.0
918,22.0,16.0
919,22.0,17.0
920,22.0,18.0
921,22.0,19.0
922,22.0,20.0
923,22.0,21.0
924,22.0,22.0
925,22.0,23.0
926,22.0,24.0
927,22.0,25.0
928,22.0,26.0
929,22.0,27.0
930,22.0,28.0
931,22.0,29.0
932,22.0,30.0
933,22.0,31.0
934,22.0,32.0
935,22.0,33.0
936,22.0,34.0
937,22.0,35.0
938,22.0,36.0
939,22.0,37.0
940,22.0,38.0
941,22.0,39.0
942,22.0,40.0
943,23.0,0.0
944,23.0,1.0
945,23.0,2.0
946,23.0,3.0
947,23.0,4.0
948,23.0,5.0
949,23.0,6.0
950,23.0,7.0
951,23.0,8.0
952,23.0,9.0
953,23.0,10.0
954,23.0,11.0
955,23.0,12.0
956,23.0,13.0
957,23.0,14.0
958,23.0,15.0
959,23.0,16.0
960,23.0,17.0
961,23.0,18.0
962,23.0,19.0
963,23.0,20.0
964,23.0,21.0
965,23.0,22.0
966,23.0,23.0
967,23.0,24.0
968,23.0,25.0
969,23.0,26.0
970,23.0,27.0
971,23.0,28.0
972,23.0,29.0
973,23.0,30.0
974,23.0,31.0
975,23.0,32.0
976,23.0,33.0
977,23.0,34.0
978,23.0,35.0
979,23.0,36.0
980,23.0,37.0
981,23.0,38.0
982,23.0,39.0
983,23.0,40.0
984,24.0,0.0
985,24.0,1.0
986,24.0,2.0
987,24.0,3.0
988,24.0,4.0
989,24.0,5.0
990,24.0,6.0
991,24.0,7.0
992,24.0,8.0
993,24.0,9.0
994,24.0,10.0
995,24.0,11.0
996,24.0,12.0
997,24.0,13.0
998,24.0,14.0
999,24.0,15.0
1000,24.0,16.0
1001,24.0,17.0
1002,24.0,18.0
1003,24.0,19.0
1004,24.0,20.0
1005,24.0,21.0
1006,24.0,22.0
1007,24.0,23.0
1008,24.0,24.0
1009,24.0,25.0
1010,24.0,26.0
1011,24.0,27.0
1012,24.0,28.0
1013,24.0,29.0
1014,24.0,30.0
1015,24.0,31.0
1016,24.0,32.0
1017,24.0,33.0
1018,24.0,34.0
1019,24.0,35.0
1020,24.0,36.0
1021,24.0,37.0
1022,24.0,38.0
1023,24.0,39.0
1024,24.0,40.0
1025,25.0,0.0
1026,25.0,1.0
1027,25.0,2.0
1028,25.0,3.0
1029,25.0,4.0
1030,25.0,5.0
1031,25.0,6.0
1032,25.0,7.0
1033,25.0,8.0
1034,25.0,9.0
1035,25.0,10.0
1036,25.0,11.0
1037,25.0,12.0
1038,25.0,13.0
1039,25.0,14.0
1040,25.0,15.0
1041,25.0,16.0
1042,25.0,17.0
1043,25.0,18.0
1044,25.0,19.0
1045,25.0,20.0
1046,25.0,21.0
1047,25.0,22.0
1048,25.0,23.0
1049,25.0,24.0
1050,25.0,25.0
1051,25.0,26.0
1052,25.0,27.0
1053,25.0,28.0
1054,25.0,29.0
1055,25.0,30.0
1056,25.0,31.0
1057,25.0,32.0
1058,25.0,33.0
1059,25.0,34.0
1060,25.0,35.0
1061,25.0,36.0
1062,25.0,37.0
1063,25.0,38.0
1064,25.0,39.0
1065,25.0,40.0
1066,26.0,0.0
1067,26.0,1.0
1068,26.0,2.0
1069,26.0,3.0
1070,26.0,4.0
1071,26.0,5.0
1072,26.0,6.0
1073,26.0,7.0
1074,26.0,8.0
1075,26.0,9.0
1076,26.0,10.0
1077,26.0,11.0
1078,26.0,12.0
1079,26.0,13.0
1080,26.0,14.0
1081,26.0,15.0
1082,26.0,16.0
1083,26.0,17.0
1084,26.0,18.0
1085,26.0,19.0
1086,26.0,20.0
1087,26.0,21.0
1088,26.0,22.0
1089,26.0,23.0
1090,26.0,24.0
1091,26.0,25.0
1092,26.0,26.0
1093,26.0,27.0
1094,26.0,28.0
1095,26.0,29.0
1096,26.0,30.0
1097,26.0,31.0
1098,26.0,32.0
1099,26.0,33.0
1100,26.0,34.0
1101,26.0,35.0
1102,26.0,36.0
1103,26.0,37.0
1104,26.0,38.0
1105,26.0,39.0
1106,26.0,40.0
1107,27.0,0.0
1108,27.0,1.0
1109,27.0,2.0
1110,27.0,3.0
1111,27.0,4.0
1112,27.0,5.0
1113,27.0,6.0
1114,27.0,7.0
1115,27.0,8.0
1116,27.0,9.0
1117,27.0,10.0
1118,27.0,11.0
1119,27.0,12.0
1120,27.0,13.0
1121,27.0,14.0
1122,27.0,15.0
1123,27.0,16.0
1124,27.0,17.0
1125,27.0,18.0
1126,27.0,19.0
1127,27.0,20.0
1128,27.0,21.0
1129,27.0,22.0
1130,27.0,23.0
1131,27.0,24.0
1132,27.0,25.0
1133,27.0,26.0
1134,27.0,27.0
1135,27.0,28.0
1136,27.0,29.0
1137,27.0,30.0
1138,27.0,31.0
1139,27.0,32.0
1140,27.0,33.0
1141,27.0,34.0
1142,27.0,35.0
1143,27.0,36.0
1144,27.0,37.0
1145,27.0,38.0
1146,27.0,39.0
1147,27.0,40.0
1148,28.0,0.0
1149,28.0,1.0
1150,28.0,2.0
1151,28.0,3.0
1152,28.0,4.0
1153,28.0,5.0
1154,28.0,6.0
1155,28.0,7.0
1156,28.0,8.0
1157,28.0,9.0
1158,28.0,10.0
1159,28.0,11.0
1160,28.0,12.0
1161,28.0,13.0
1162,28.0,14.0
1163,28.0,15.0
1164,28.0,16.0
1165,28.0,17.0
1166,28.0,18.0
1167,28.0,19.0
1168,28.0,20.0
1169,28.0,21.0
1170,28.0,22.0
1171,28.0,23.0
1172,28.0,24.0
1173,28.0,25.0
1174,28.0,26.0
1175,28.0,27.0
1176,28.0,28.0
1177,28.0,29.0
1178,28.0,30.0
1179,28.0,31.0
1180,28.0,32.0
1181,28.0,33.0
1182,28.0,34.0
1183,28.0,35.0
1184,28.0,36.0
1185,28.0,37.0
1186,28.0,38.0
1187,28.0,39.0
1188,28.0,40.0
1189,29.0,0.0
1190,29.0,1.0
1191,29.0,2.0
1192,29.0,3.0
1193,29.0,4.0
1194,29.0,5.0
1195,29.0,6.0
1196,29.0,7.0
1197,29.0,8.0
1198,29.0,9.0
1199,29.0,10.0
1200,29.0,11.0
1201,29.0,12.0
1202,29.0,13.0
1203,29.0,14.0
1204,29.0,15.0
1205,29.0,16.0
1206,29.0,17.0
1207,29.0,18.0
1208,29.0,19.0
1209,29.0,20.0
1210,29.0,21.0
1211,29.0,22.0
1212,29.0,23.0
1213,29.0,24.0
1214,29.0,25.0
1215,29.0,26.0
1216,29.0,27.0
1217,29.0,28.0
1218,29.0,29.0
1219,29.0,30.0
1220,29.0,31.0
1221,29.0,32.0
1222,29.0,33.0
1223,29.0,34.0
1224,29.0,35.0
1225,29.0,36.0
1226,29.0,37.0
1227,29.0,38.0
1228,29.0,39.0
1229,29.0,40.0
1230,30.0,0.0
1231,30.0,1.0
1232,30.0,2.0
1233,30.0,3.0
1234,30.0,4.0
1235,30.0,5.0
1236,30.0,6.0
1237,30.0,7.0
1238,30.0,8.0
1239,30.0,9.0
1240,30.0,10.0
1241,30.0,11.0
1242,30.0,12.0
1243,30.0,13.0
1244,30.0,14.0
1245,30.0,15.0
1246,30.0,16.0
1247,30.0,17.0
1248,30.0,18.0
1249,30.0,19.0
1250,30.0,20.0
1251,30.0,21.0
1252,30.0,22.0
1253,30.0,23.0
1254,30.0,24.0
1255,30.0,25.0
1256,30.0,26.0
1257,30.0,27.0
1258,30.0,28.0
1259,30.0,29.0
1260,30.0,30.0
1261,30.0,31.0
1262,30.0,32.0
1263,30.0,33.0
1264,30.0,34.0
1265,30.0,35.0
1266,30.0,36.0
1267,30.0,37.0
1268,30.0,38.0
1269,30.0,39.0
1270,30.0,40.0
1271,31.0,0.0
1272,31.0,1.0
1273,31.0,2.0
1274,31.0,3.0
1275,31.0,4.0
1276,31.0,5.0
1277,31.0,6.0
1278,31.0,7.0
1279,31.0,8.0
1280,31.0,9.0
1281,31.0,10.0
1282,31.0,11.0
1283,31.0,12.0
1284,31.0,13.0
1285,31.0,14.0
1286,31.0,15.0
1287,31.0,16.0
1288,31.0,17.0
1289,31.0,18.0
1290,31.0,19.0
1291,31.0,20.0
1292,31.0,21.0
1293,31.0,22.0
1294,31.0,23.0
1295,31.0,24.0
1296,31.0,25.0
1297,31.0,26.0
1298,31.0,27.0
1299,31.0,28.0
1300,31.0,29.0
1301,31.0,30.0
1302,31.0,31.0
1303,31.0,32.0
1304,31.0,33.0
1305,31.0,34.0
1306,31.0,35.0
1307,31.0,36.0
1308,31.0,37.0
1309,31.0,38.0
1310,31.0,39.0
1311,31.0,40.0
1312,32.0,0.0
1313,32.0,1.0
1314,32.0,2.0
1315,32.0,3.0
1316,32.0,4.0
1317,32.0,5.0
1318,32.0,6.0
1319,32.0,7.0
1320,32.0,8.0
1321,32.0,9.0
1322,32.0,10.0
1323,32.0,11.0
1324,32.0,12.0
1325,32.0,13.0
1326,32.0,14.0
1327,32.0,15.0
1328,32.0,16.0
1329,32.0,17.0
1330,32.0,18.0
1331,32.0,19.0
1332,32.0,20.0
1333,32.0,21.0
1334,32.0,22.0
1335,32.0,23.0
1336,32.0,24.0
1337,32.0,25.0
1338,32.0,26.0
1339,32.0,27.0
1340,32.0,28.0
1341,32.0,29.0
1342,32.0,30.0
1343,32.0,31.0
1344,32.0,32.0
1345,32.0,33.0
1346,32.0,34.0
1347,32.0,35.0
1348,32.0,36.0
1349,32.0,37.0
1350,32.0,38.0
1351,32.0,39.0
1352,32.0,40.0
1353,33.0,0.0
1354,33.0,1.0
1355,33.0,2.0
1356,33.0,3.0
1357,33.0,4.0
1358,33.0,5.0
1359,33.0,6.0
1360,33.0,7.0
1361,33.0,8.0
