id,x0,x1,x2
12928,0,0,0
13029,0,0,0
13130,0,0,0
13231,0,0,0
13332,0,0,0
13433,0,0,0
13534,0,0,0
13635,0,0,0
13736,0,0,0
13837,0,0,0
13938,0,0,0
14039,0,0,0
14140,0,0,0
14241,0,0,0
14342,0,0,0
14443,0,0,0
14544,0,0,0
14645,0,0,0
14746,0,0,0
14847,0,0,0
14948,0,0,0
15049,0,0,0
15150,0,0,0
15251,0,0,0
15352,0,0,0
15453,0,0,0
15554,0,0,0
15655,0,0,0
15756,0,0,0
15857,0,0,0
15958,0,0,0
16059,0,0,0
16160,0,0,0
16261,0,0,0
16362,0,0,0
16463,0,0,0
16564,0,0,0
16665,0,0,0
16766,0,0,0
16867,0,0,0
16968,0,0,0
17069,0,0,0
17170,0,0,0
17271,0,0,0
17372,0,0,0
17473,0,0,0
17574,0,0,0
17675,0,0,0
17776,0,0,0
17877,0,0,0
17978,0,0,0
18079,0,0,0
18180,0,0,0
18281,0,0,0
18382,0,0,0
18483,0,0,0
18584,0,0,0
18685,0,0,0
18786,0,0,0
18887,0,0,0
18988,0,0,0
19089,0,0,0
19190,0,0,0
19291,0,0,0
19392,0,0,0
19493,0,0,0
19594,0,0,0
19695,0,0,0
19796,0,0,0
19897,0,0,0
19998,0,0,0
20099,0,0,0
20200,0,0,0
20301,0,0,0
20402,0,0,0
20503,0,0,0
20604,0,0,0
20705,0,0,0
20806,0,0,0
20907,0,0,0
21008,0,0,0
21109,0,0,0
21210,0,0,0
21311,0,0,0
21412,0,0,0
21513,0,0,0
21614,0,0,0
21715,0,0,0
21816,0,0,0
21917,0,0,0
22018,0,0,0
22119,0,0,0
22220,0,0,0
22321,0,0,0
22422,0,0,0
22523,0,0,0
22624,0,0,0
22725,0,0,0
22826,0,0,0
22927,0,0,0
23028,0,0,0
23129,0,0,0
23230,0,0,0
23331,0,0,0
23432,0,0,0
23533,0,0,0
23634,0,0,0
23735,0,0,0
23836,0,0,0
23937,0,0,0
24038,0,0,0
24139,0,0,0
24240,0,0,0
24341,0,0,0
24442,0,0,0
24543,0,0,0
24644,0,0,0
24745,0,0,0
24846,0,0,0
24947,0,0,0
25048,0,0,0
25149,0,0,0
25250,0,0,0
25351,0,0,0
25452,0,0,0
25553,0,0,0
25654,0,0,0
25755,0,0,0
25856,0,0,0
25957,0,0,0
26058,0,0,0
26159,0,0,0
26260,0,0,0
26361,0,0,0
26462,0,0,0
26563,0,0,0
26664,0,0,0
26765,0,0,0
26866,0,0,0
26967,0,0,0
27068,0,0,0
27169,0,0,0
27270,0,0,0
27371,0,0,0
27472,0,0,0
27573,0,0,0
27674,0,0,0
27775,0,0,0
27876,0,0,0
27977,0,0,0
28078,0,0,0
28179,0,0,0
28280,0,0,0
28381,0,0,0
28482,0,0,0
28583,0,0,0
28684,0,0,0
28785,0,0,0
28886,0,0,0
28987,0,0,0
29088,0,0,0
29189,0,0,0
29290,0,0,0
29391,0,0,0
29492,0,0,0
29593,0,0,0
29694,0,0,0
29795,0,0,0
29896,0,0,0
29997,0,0,0
30098,0,0,0
30199,0,0,0
30300,0,0,0
30401,0,0,0
30502,0,0,0
30603,0,0,0
30704,0,0,0
30805,0,0,0
30906,0,0,0
31007,0,0,0
31108,0,0,0
31209,0,0,0
31310,0,0,0
31411,0,0,0
31512,0,0,0
31613,0,0,0
31714,0,0,0
31815,0,0,0
31916,0,0,0
32017,0,0,0
32118,0,0,0
32219,0,0,0
32320,0,0,0
32421,0,0,0
32522,0,0,0
32623,0,0,0
32724,0,0,0
32825,0,0,0
32926,0,0,0
33027,0,0,0
33128,0,0,0
33229,0,0,0
33330,0,0,0
33431,0,0,0
33532,0,0,0
33633,0,0,0
33734,0,0,0
33835,0,0,0
33936,0,0,0
34037,0,0,0
34138,0,0,0
34239,0,0,0
34340,0,0,0
34441,0,0,0
34542,0,0,0
34643,0,0,0
34744,0,0,0
34845,0,0,0
34946,0,0,0
35047,0,0,0
35148,0,0,0
35249,0,0,0
35350,0,0,0
35451,0,0,0
35552,0,0,0
35653,0,0,0
35754,0,0,0
35855,0,0,0
35956,0,0,0
36057,0,0,0
36158,0,0,0
36259,0,0,0
36360,0,0,0
36461,0,0,0
36562,0,0,0
36663,0,0,0
36764,0,0,0
36865,0,0,0
36966,0,0,0
37067,0,0,0
37168,0,0,0
37269,0,0,0
37370,0,0,0
37471,0,0,0
37572,0,0,0
37673,0,0,0
37774,0,0,0
37875,0,0,0
37976,0,0,0
38077,0,0,0
38178,0,0,0
38279,0,0,0
38380,0,0,0
38481,0,0,0
38582,0,0,0
38683,0,0,0
38784,0,0,0
38885,0,0,0
38986,0,0,0
39087,0,0,0
39188,0,0,0
39289,0,0,0
39390,0,0,0
39491,0,0,0
39592,0,0,0
39693,0,0,0
39794,0,0,0
39895,0,0,0
39996,0,0,0
40097,0,0,0
40198,0,0,0
40299,0,0,0
40400,0,0,0
40501,0,0,0
40602,0,0,0
40703,0,0,0
40804,0,0,0
40905,0,0,0
41006,0,0,0
41107,0,0,0
41208,0,0,0
41309,0,0,0
41410,0,0,0
41511,0,0,0
41612,0,0,0
41713,0,0,0
41814,0,0,0
41915,0,0,0
42016,0,0,0
42117,0,0,0
42218,0,0,0
42319,0,0,0
42420,0,0,0
42521,0,0,0
42622,0,0,0
42723,0,0,0
42824,0,0,0
42925,0,0,0
43026,0,0,0
43127,0,0,0
43228,0,0,0
43329,0,0,0
43430,0,0,0
43531,0,0,0
43632,0,0,0
43733,0,0,0
43834,0,0,0
43935,0,0,0
44036,0,0,0
44137,0,0,0
44238,0,0,0
44339,0,0,0
44440,0,0,0
44541,0,0,0
44642,0,0,0
44743,0,0,0
44844,0,0,0
44945,0,0,0
45046,0,0,0
45147,0,0,0
45248,0,0,0
45349,0,0,0
45450,0,0,0
45551,0,0,0
45652,0,0,0
45753,0,0,0
45854,0,0,0
45955,0,0,0
46056,0,0,0
46157,0,0,0
46258,0,0,0
46359,0,0,0
46460,0,0,0
46561,0,0,0
46662,0,0,0
46763,0,0,0
46864,0,0,0
46965,0,0,0
47066,0,0,0
47167,0,0,0
47268,0,0,0
47369,0,0,0
47470,0,0,0
47571,0,0,0
47672,0,0,0
47773,0,0,0
47874,0,0,0
47975,0,0,0
48076,0,0,0
48177,0,0,0
48278,0,0,0
48379,0,0,0
48480,0,0,0
48581,0,0,0
48682,0,0,0
48783,0,0,0
48884,0,0,0
48985,0,0,0
49086,0,0,0
49187,0,0,0
49288,0,0,0
49389,0,0,0
49490,0,0,0
49591,0,0,0
49692,0,0,0
49793,0,0,0
49894,0,0,0
49995,0,0,0
50096,0,0,0
50197,0,0,0
50298,0,0,0
50399,0,0,0
50500,0,0,0
50601,0,0,0
50702,0,0,0
50803,0,0,0
50904,0,0,0
51005,0,0,0
51106,0,0,0
51207,0,0,0
51308,0,0,0
51409,0,0,0
51510,0,0,0
51611,0,0,0
51712,0,0,0
51813,0,0,0
51914,0,0,0
52015,0,0,0
52116,0,0,0
52217,0,0,0
52318,0,0,0
52419,0,0,0
52520,0,0,0
52621,0,0,0
52722,0,0,0
52823,0,0,0
52924,0,0,0
53025,0,0,0
53126,0,0,0
53227,0,0,0
53328,0,0,0
53429,0,0,0
53530,0,0,0
53631,0,0,0
53732,0,0,0
53833,0,0,0
53934,0,0,0
54035,0,0,0
54136,0,0,0
54237,0,0,0
54338,0,0,0
54439,0,0,0
54540,0,0,0
54641,0,0,0
54742,0,0,0
54843,0,0,0
54944,0,0,0
55045,0,0,0
55146,0,0,0
55247,0,0,0
55348,0,0,0
55449,0,0,0
55550,0,0,0
55651,0,0,0
55752,0,0,0
55853,0,0,0
55954,0,0,0
56055,0,0,0
56156,0,0,0
56257,0,0,0
56358,0,0,0
56459,0,0,0
56560,0,0,0
56664,0,0,0
56668,0,0,0
56669,0,0,0
56672,0,0,0
56676,0,0,0
56677,0,0,0
56680,0,0,0
56684,0,0,0
56685,0,0,0
56688,0,0,0
56692,0,0,0
56693,0,0,0
56696,0,0,0
56700,0,0,0
56701,0,0,0
56704,0,0,0
56708,0,0,0
56709,0,0,0
56712,0,0,0
56716,0,0,0
56717,0,0,0
56720,0,0,0
56724,0,0,0
56725,0,0,0
56728,0,0,0
56732,0,0,0
56733,0,0,0
56736,0,0,0
56740,0,0,0
56741,0,0,0
56744,0,0,0
56747,0,0,0
56750,0,0,0
56752,0,0,0
56755,0,0,0
56757,0,0,0
56760,0,0,0
56762,0,0,0
56765,0,0,0
56767,0,0,0
56770,0,0,0
56772,0,0,0
56775,0,0,0
56777,0,0,0
56780,0,0,0
56782,0,0,0
56785,0,0,0
56787,0,0,0
56790,0,0,0
56792,0,0,0
56795,0,0,0
56797,0,0,0
56800,0,0,0
56803,0,0,0
56805,0,0,0
56808,0,0,0
56810,0,0,0
56813,0,0,0
56815,0,0,0
56818,0,0,0
56820,0,0,0
56823,0,0,0
56825,0,0,0
56828,0,0,0
56830,0,0,0
56833,0,0,0
56835,0,0,0
56838,0,0,0
56840,0,0,0
56843,0,0,0
56845,0,0,0
56848,0,0,0
56850,0,0,0
56853,0,0,0
56856,0,0,0
56858,0,0,0
56861,0,0,0
56863,0,0,0
56866,0,0,0
56868,0,0,0
56871,0,0,0
56873,0,0,0
56876,0,0,0
56878,0,0,0
56881,0,0,0
56883,0,0,0
56886,0,0,0
56888,0,0,0
56891,0,0,0
56893,0,0,0
56896,0,0,0
56898,0,0,0
56901,0,0,0
56903,0,0,0
56906,0,0,0
56909,0,0,0
56911,0,0,0
56914,0,0,0
56916,0,0,0
56919,0,0,0
56921,0,0,0
56924,0,0,0
56926,0,0,0
56929,0,0,0
56931,0,0,0
56934,0,0,0
56936,0,0,0
56939,0,0,0
56941,0,0,0
56944,0,0,0
56946,0,0,0
56949,0,0,0
56951,0,0,0
56954,0,0,0
56956,0,0,0
56959,0,0,0
56962,0,0,0
56964,0,0,0
56967,0,0,0
56969,0,0,0
56972,0,0,0
56974,0,0,0
56977,0,0,0
56979,0,0,0
56982,0,0,0
56984,0,0,0
56987,0,0,0
56989,0,0,0
56992,0,0,0
56994,0,0,0
56997,0,0,0
56999,0,0,0
57002,0,0,0
57004,0,0,0
57007,0,0,0
57009,0,0,0
57012,0,0,0
57015,0,0,0
57017,0,0,0
57020,0,0,0
57022,0,0,0
57025,0,0,0
57027,0,0,0
57030,0,0,0
57032,0,0,0
57035,0,0,0
57037,0,0,0
57040,0,0,0
57042,0,0,0
57045,0,0,0
57047,0,0,0
57050,0,0,0
57052,0,0,0
57055,0,0,0
57057,0,0,0
57060,0,0,0
57062,0,0,0
57065,0,0,0
57068,0,0,0
57070,0,0,0
57073,0,0,0
57075,0,0,0
57078,0,0,0
57080,0,0,0
57083,0,0,0
57085,0,0,0
57088,0,0,0
57090,0,0,0
57093,0,0,0
57095,0,0,0
57098,0,0,0
57100,0,0,0
57103,0,0,0
57105,0,0,0
57108,0,0,0
57110,0,0,0
57113,0,0,0
57115,0,0,0
57118,0,0,0
57121,0,0,0
57123,0,0,0
57126,0,0,0
57128,0,0,0
57131,0,0,0
57133,0,0,0
57136,0,0,0
57138,0,0,0
57141,0,0,0
57143,0,0,0
57146,0,0,0
57148,0,0,0
57151,0,0,0
57153,0,0,0
57156,0,0,0
57158,0,0,0
57161,0,0,0
57163,0,0,0
57166,0,0,0
57168,0,0,0
57171,0,0,0
57174,0,0,0
57176,0,0,0
57179,0,0,0
57181,0,0,0
57184,0,0,0
57186,0,0,0
57189,0,0,0
57191,0,0,0
57194,0,0,0
57196,0,0,0
57199,0,0,0
57201,0,0,0
57204,0,0,0
57206,0,0,0
57209,0,0,0
57211,0,0,0
57214,0,0,0
57216,0,0,0
57219,0,0,0
57221,0,0,0
57224,0,0,0
57227,0,0,0
57229,0,0,0
57232,0,0,0
57234,0,0,0
57237,0,0,0
57239,0,0,0
57242,0,0,0
57244,0,0,0
57247,0,0,0
57249,0,0,0
57252,0,0,0
57254,0,0,0
57257,0,0,0
57259,0,0,0
57262,0,0,0
57264,0,0,0
57267,0,0,0
57269,0,0,0
57272,0,0,0
57274,0,0,0
57277,0,0,0
57280,0,0,0
57282,0,0,0
57285,0,0,0
57287,0,0,0
57290,0,0,0
57292,0,0,0
57295,0,0,0
57297,0,0,0
57300,0,0,0
57302,0,0,0
57305,0,0,0
57307,0,0,0
57310,0,0,0
57312,0,0,0
57315,0,0,0
57317,0,0,0
57320,0,0,0
57322,0,0,0
57325,0,0,0
57327,0,0,0
57330,0,0,0
57333,0,0,0
57335,0,0,0
57338,0,0,0
57340,0,0,0
57343,0,0,0
57345,0,0,0
57348,0,0,0
57350,0,0,0
57353,0,0,0
57355,0,0,0
57358,0,0,0
57360,0,0,0
57363,0,0,0
57365,0,0,0
57368,0,0,0
57370,0,0,0
57373,0,0,0
57375,0,0,0
57378,0,0,0
57380,0,0,0
57383,0,0,0
57386,0,0,0
57388,0,0,0
57391,0,0,0
57393,0,0,0
57396,0,0,0
57398,0,0,0
57401,0,0,0
57403,0,0,0
57406,0,0,0
57408,0,0,0
57411,0,0,0
57413,0,0,0
57416,0,0,0
57418,0,0,0
57421,0,0,0
57423,0,0,0
57426,0,0,0
57428,0,0,0
57431,0,0,0
57433,0,0,0
57436,0,0,0
57439,0,0,0
57441,0,0,0
57444,0,0,0
57446,0,0,0
57449,0,0,0
57451,0,0,0
57454,0,0,0
57456,0,0,0
57459,0,0,0
57461,0,0,0
57464,0,0,0
57466,0,0,0
57469,0,0,0
57471,0,0,0
57474,0,0,0
57476,0,0,0
57479,0,0,0
57481,0,0,0
57484,0,0,0
57486,0,0,0
57489,0,0,0
57492,0,0,0
57494,0,0,0
57497,0,0,0
57499,0,0,0
57502,0,0,0
57504,0,0,0
57507,0,0,0
57509,0,0,0
57512,0,0,0
57514,0,0,0
57517,0,0,0
57519,0,0,0
57522,0,0,0
57524,0,0,0
57527,0,0,0
57529,0,0,0
57532,0,0,0
57534,0,0,0
57537,0,0,0
57539,0,0,0
57542,0,0,0
57545,0,0,0
57547,0,0,0
57550,0,0,0
57552,0,0,0
57555,0,0,0
57557,0,0,0
57560,0,0,0
57562,0,0,0
57565,0,0,0
57567,0,0,0
57570,0,0,0
57572,0,0,0
57575,0,0,0
57577,0,0,0
57580,0,0,0
57582,0,0,0
57585,0,0,0
57587,0,0,0
57590,0,0,0
57592,0,0,0
57595,0,0,0
57598,0,0,0
57600,0,0,0
57603,0,0,0
57605,0,0,0
57608,0,0,0
57610,0,0,0
57613,0,0,0
57615,0,0,0
57618,0,0,0
57620,0,0,0
57623,0,0,0
57625,0,0,0
57628,0,0,0
57630,0,0,0
57633,0,0,0
57635,0,0,0
57638,0,0,0
57640,0,0,0
57643,0,0,0
57645,0,0,0
57648,0,0,0
57651,0,0,0
57653,0,0,0
57656,0,0,0
57658,0,0,0
57661,0,0,0
57663,0,0,0
57666,0,0,0
57668,0,0,0
57671,0,0,0
57673,0,0,0
57676,0,0,0
57678,0,0,0
57681,0,0,0
57683,0,0,0
57686,0,0,0
57688,0,0,0
57691,0,0,0
57693,0,0,0
57696,0,0,0
57698,0,0,0
57701,0,0,0
57704,0,0,0
57706,0,0,0
57709,0,0,0
57711,0,0,0
57714,0,0,0
57716,0,0,0
57719,0,0,0
57721,0,0,0
57724,0,0,0
57726,0,0,0
57729,0,0,0
57731,0,0,0
57734,0,0,0
57736,0,0,0
57739,0,0,0
57741,0,0,0
57744,0,0,0
57746,0,0,0
57749,0,0,0
57751,0,0,0
57754,0,0,0
57757,0,0,0
57759,0,0,0
57762,0,0,0
57764,0,0,0
57767,0,0,0
57769,0,0,0
57772,0,0,0
57774,0,0,0
57777,0,0,0
57779,0,0,0
57782,0,0,0
57784,0,0,0
57787,0,0,0
57789,0,0,0
57792,0,0,0
57794,0,0,0
57797,0,0,0
57799,0,0,0
57802,0,0,0
57804,0,0,0
57807,0,0,0
57810,0,0,0
57812,0,0,0
57815,0,0,0
57817,0,0,0
57820,0,0,0
57822,0,0,0
57825,0,0,0
57827,0,0,0
57830,0,0,0
57832,0,0,0
57835,0,0,0
57837,0,0,0
57840,0,0,0
57842,0,0,0
57845,0,0,0
57847,0,0,0
57850,0,0,0
57852,0,0,0
57855,0,0,0
57857,0,0,0
57860,0,0,0
57863,0,0,0
57865,0,0,0
57868,0,0,0
57870,0,0,0
57873,0,0,0
57875,0,0,0
57878,0,0,0
57880,0,0,0
57883,0,0,0
57885,0,0,0
57888,0,0,0
57890,0,0,0
57893,0,0,0
57895,0,0,0
57898,0,0,0
57900,0,0,0
57903,0,0,0
57905,0,0,0
57908,0,0,0
57910,0,0,0
57913,0,0,0
57916,0,0,0
57918,0,0,0
57921,0,0,0
57923,0,0,0
57926,0,0,0
57928,0,0,0
57931,0,0,0
57933,0,0,0
57936,0,0,0
57938,0,0,0
57941,0,0,0
57943,0,0,0
57946,0,0,0
57948,0,0,0
57951,0,0,0
57953,0,0,0
57956,0,0,0
57958,0,0,0
57961,0,0,0
57963,0,0,0
57966,0,0,0
57969,0,0,0
57971,0,0,0
57974,0,0,0
57976,0,0,0
57979,0,0,0
57981,0,0,0
57984,0,0,0
57986,0,0,0
57989,0,0,0
57991,0,0,0
57994,0,0,0
57996,0,0,0
57999,0,0,0
58001,0,0,0
58004,0,0,0
58006,0,0,0
58009,0,0,0
58011,0,0,0
58014,0,0,0
58016,0,0,0
58019,0,0,0
58022,0,0,0
58024,0,0,0
58027,0,0,0
58029,0,0,0
58032,0,0,0
58034,0,0,0
58037,0,0,0
58039,0,0,0
58042,0,0,0
58044,0,0,0
58047,0,0,0
58049,0,0,0
58052,0,0,0
58054,0,0,0
58057,0,0,0
58059,0,0,0
58062,0,0,0
58064,0,0,0
58067,0,0,0
58069,0,0,0
58072,0,0,0
58075,0,0,0
58077,0,0,0
58080,0,0,0
58082,0,0,0
58085,0,0,0
58087,0,0,0
58090,0,0,0
58092,0,0,0
58095,0,0,0
58097,0,0,0
58100,0,0,0
58102,0,0,0
58105,0,0,0
58107,0,0,0
58110,0,0,0
58112,0,0,0
58115,0,0,0
58117,0,0,0
58120,0,0,0
58122,0,0,0
58125,0,0,0
58128,0,0,0
58130,0,0,0
58133,0,0,0
58135,0,0,0
58138,0,0,0
58140,0,0,0
58143,0,0,0
58145,0,0,0
58148,0,0,0
58150,0,0,0
58153,0,0,0
58155,0,0,0
58158,0,0,0
58160,0,0,0
58163,0,0,0
58165,0,0,0
58168,0,0,0
58170,0,0,0
58173,0,0,0
58175,0,0,0
58178,0,0,0
58181,0,0,0
58183,0,0,0
58186,0,0,0
58188,0,0,0
58191,0,0,0
58193,0,0,0
58196,0,0,0
58198,0,0,0
58201,0,0,0
58203,0,0,0
58206,0,0,0
58208,0,0,0
58211,0,0,0
58213,0,0,0
58216,0,0,0
58218,0,0,0
58221,0,0,0
58223,0,0,0
58226,0,0,0
58228,0,0,0
58231,0,0,0
58234,0,0,0
58236,0,0,0
58239,0,0,0
58241,0,0,0
58244,0,0,0
58246,0,0,0
58249,0,0,0
58251,0,0,0
58254,0,0,0
58256,0,0,0
58259,0,0,0
58261,0,0,0
58264,0,0,0
58266,0,0,0
58269,0,0,0
58271,0,0,0
58274,0,0,0
58276,0,0,0
58279,0,0,0
58281,0,0,0
58284,0,0,0
58287,0,0,0
58289,0,0,0
58292,0,0,0
58294,0,0,0
58297,0,0,0
58299,0,0,0
58302,0,0,0
58304,0,0,0
58307,0,0,0
58309,0,0,0
58312,0,0,0
58314,0,0,0
58317,0,0,0
58319,0,0,0
58322,0,0,0
58324,0,0,0
58327,0,0,0
58329,0,0,0
58332,0,0,0
58334,0,0,0
58337,0,0,0
58340,0,0,0
58342,0,0,0
58345,0,0,0
58347,0,0,0
58350,0,0,0
58352,0,0,0
58355,0,0,0
58357,0,0,0
58360,0,0,0
58362,0,0,0
58365,0,0,0
58367,0,0,0
58370,0,0,0
58372,0,0,0
58375,0,0,0
58377,0,0,0
58380,0,0,0
58382,0,0,0
58385,0,0,0
58387,0,0,0
58390,0,0,0
58393,0,0,0
58395,0,0,0
58398,0,0,0
58400,0,0,0
58403,0,0,0
58405,0,0,0
58408,0,0,0
58410,0,0,0
58413,0,0,0
58415,0,0,0
58418,0,0,0
58420,0,0,0
58423,0,0,0
58425,0,0,0
58428,0,0,0
58430,0,0,0
58433,0,0,0
58435,0,0,0
58438,0,0,0
58440,0,0,0
58443,0,0,0
58446,0,0,0
58448,0,0,0
58451,0,0,0
58453,0,0,0
58456,0,0,0
58458,0,0,0
58461,0,0,0
58463,0,0,0
58466,0,0,0
58468,0,0,0
58471,0,0,0
58473,0,0,0
58476,0,0,0
58478,0,0,0
58481,0,0,0
58483,0,0,0
58486,0,0,0
58488,0,0,0
58491,0,0,0
58493,0,0,0
58496,0,0,0
58499,0,0,0
58501,0,0,0
58504,0,0,0
58506,0,0,0
58509,0,0,0
58511,0,0,0
58514,0,0,0
58516,0,0,0
58519,0,0,0
58521,0,0,0
58524,0,0,0
58526,0,0,0
58529,0,0,0
58531,0,0,0
58534,0,0,0
58536,0,0,0
58539,0,0,0
58541,0,0,0
58544,0,0,0
58546,0,0,0
58549,0,0,0
58552,0,0,0
58554,0,0,0
58557,0,0,0
58559,0,0,0
58562,0,0,0
58564,0,0,0
58567,0,0,0
58569,0,0,0
58572,0,0,0
58574,0,0,0
58577,0,0,0
58579,0,0,0
58582,0,0,0
58584,0,0,0
58587,0,0,0
58589,0,0,0
58592,0,0,0
58594,0,0,0
58597,0,0,0
58599,0,0,0
58602,0,0,0
58605,0,0,0
58607,0,0,0
58610,0,0,0
58612,0,0,0
58615,0,0,0
58617,0,0,0
58620,0,0,0
58622,0,0,0
58625,0,0,0
58627,0,0,0
58630,0,0,0
58632,0,0,0
58635,0,0,0
58637,0,0,0
58640,0,0,0
58642,0,0,0
58645,0,0,0
58647,0,0,0
58650,0,0,0
58652,0,0,0
58655,0,0,0
58658,0,0,0
58660,0,0,0
58663,0,0,0
58665,0,0,0
58668,0,0,0
58670,0,0,0
58673,0,0,0
58675,0,0,0
58678,0,0,0
58680,0,0,0
58683,0,0,0
58685,0,0,0
58688,0,0,0
58690,0,0,0
58693,0,0,0
58695,0,0,0
58698,0,0,0
58700,0,0,0
58703,0,0,0
58705,0,0,0
58708,0,0,0
58711,0,0,0
58713,0,0,0
58716,0,0,0
58718,0,0,0
58721,0,0,0
58723,0,0,0
58726,0,0,0
58728,0,0,0
58731,0,0,0
58733,0,0,0
58736,0,0,0
58738,0,0,0
58741,0,0,0
58743,0,0,0
58746,0,0,0
58748,0,0,0
58751,0,0,0
58753,0,0,0
58756,0,0,0
58758,0,0,0
58761,0,0,0
58764,0,0,0
58766,0,0,0
58769,0,0,0
58771,0,0,0
58774,0,0,0
58776,0,0,0
58779,0,0,0
58781,0,0,0
58784,0,0,0
58786,0,0,0
58789,0,0,0
58791,0,0,0
58794,0,0,0
58796,0,0,0
58799,0,0,0
58801,0,0,0
58804,0,0,0
58806,0,0,0
58809,0,0,0
58811,0,0,0
58814,0,0,0
58817,0,0,0
58819,0,0,0
58822,0,0,0
58824,0,0,0
58827,0,0,0
58829,0,0,0
58832,0,0,0
58834,0,0,0
58837,0,0,0
58839,0,0,0
58842,0,0,0
58844,0,0,0
58847,0,0,0
58849,0,0,0
58852,0,0,0
58854,0,0,0
58857,0,0,0
58859,0,0,0
58862,0,0,0
58864,0,0,0
58867,0,0,0
58870,0,0,0
58872,0,0,0
58875,0,0,0
58877,0,0,0
58880,0,0,0
58882,0,0,0
58885,0,0,0
58887,0,0,0
58890,0,0,0
58892,0,0,0
58895,0,0,0
58897,0,0,0
58900,0,0,0
58902,0,0,0
58905,0,0,0
58907,0,0,0
58910,0,0,0
58912,0,0,0
58915,0,0,0
58917,0,0,0
58920,0,0,0
58923,0,0,0
58925,0,0,0
58928,0,0,0
58930,0,0,0
58933,0,0,0
58935,0,0,0
58938,0,0,0
58940,0,0,0
58943,0,0,0
58945,0,0,0
58948,0,0,0
58950,0,0,0
58953,0,0,0
58955,0,0,0
58958,0,0,0
58960,0,0,0
58963,0,0,0
58965,0,0,0
58968,0,0,0
58970,0,0,0
58973,0,0,0
58976,0,0,0
58978,0,0,0
58981,0,0,0
58983,0,0,0
58986,0,0,0
58988,0,0,0
58991,0,0,0
58993,0,0,0
58996,0,0,0
58998,0,0,0
59001,0,0,0
59003,0,0,0
59006,0,0,0
59008,0,0,0
59011,0,0,0
59013,0,0,0
59016,0,0,0
59018,0,0,0
59021,0,0,0
59023,0,0,0
59026,0,0,0
59029,0,0,0
59031,0,0,0
59034,0,0,0
59036,0,0,0
59039,0,0,0
59041,0,0,0
59044,0,0,0
59046,0,0,0
59049,0,0,0
59051,0,0,0
59054,0,0,0
59056,0,0,0
59059,0,0,0
59061,0,0,0
59064,0,0,0
59066,0,0,0
59069,0,0,0
59071,0,0,0
59074,0,0,0
59076,0,0,0
59079,0,0,0
59082,0,0,0
59084,0,0,0
59087,0,0,0
59089,0,0,0
59092,0,0,0
59094,0,0,0
59097,0,0,0
59099,0,0,0
59102,0,0,0
59104,0,0,0
59107,0,0,0
59109,0,0,0
59112,0,0,0
59114,0,0,0
59117,0,0,0
59119,0,0,0
59122,0,0,0
59124,0,0,0
59127,0,0,0
59129,0,0,0
59132,0,0,0
59135,0,0,0
59137,0,0,0
59140,0,0,0
59142,0,0,0
59145,0,0,0
59147,0,0,0
59150,0,0,0
59152,0,0,0
59155,0,0,0
59157,0,0,0
59160,0,0,0
59162,0,0,0
59165,0,0,0
59167,0,0,0
59170,0,0,0
59172,0,0,0
